event_id,product_user_id,account_id,feature,action,event_timestamp
16479,96,670,Analytics,view,2023-09-08T12:56:23
16480,932,59,Alerts,create,2024-12-11T12:43:56
16481,6,596,Alerts,view,2024-09-30T08:24:10
16482,83,987,Custom Fields,view,2030-03-15T10:00:00
16483,1682,539,Workflow Automation,share,2024-08-03T12:47:57
16484,55,370,Dashboard Builder,view,2025-01-24T10:30:21
16485,766,382,Analytics,share,2024-12-23T13:59:17
16486,712,206,Reports,edit,2023-11-29T09:56:40
16487,1616,92,Data Export,edit,2024-10-28T14:15:32
16488,150,330,Workflow Automation,edit,2025-01-22T09:32:39
16489,662,528,Workflow Automation,view,2025-02-14T07:24:45
16490,671,78,Integrations,create,2024-08-20T12:05:01
16491,293,569,Reports,view,2024-10-16T06:59:25
16492,1957,641,Dashboard Builder,view,2025-01-01T13:27:16
16493,1141,680,Reports,view,2024-12-12T15:52:56
16494,1559,888,API,create,2025-01-24T06:03:52
16495,1948,510,Custom Fields,edit,2024-07-26T14:59:47
16496,961,49,Data Export,view,2024-07-20T22:54:01
16497,1948,510,Dashboard Builder,view,2024-11-15T15:27:04
16498,440,120,Dashboard Builder,create,2024-05-16T16:24:42
16499,1370,569,Reports,edit,2024-12-23T10:38:56
16500,1572,475,Reports,edit,2025-01-10T16:15:57
16501,1344,10,Analytics,view,2023-09-25T12:52:14
16502,977,861,Analytics,create,2025-02-14T10:37:07
16503,1562,283,Reports,create,2024-10-04T13:06:27
16504,498,181,Analytics,edit,2024-10-30T14:56:54
16505,644,255,Dashboard Builder,view,2024-12-17T16:17:54
16506,597,863,Data Export,edit,2024-12-06T01:51:01
16507,897,899,User Management,edit,2021-10-29T18:45:06
16508,1860,756,Alerts,share,2024-10-29T16:53:02
16509,1405,719,Analytics,view,2024-02-22T14:11:27
16510,1960,664,Reports,edit,2024-09-27T16:17:52
16511,1139,165,Alerts,view,2025-01-25T09:25:14
16512,1704,538,Analytics,view,2024-05-25T19:24:25
16513,1206,259,Alerts,create,2024-12-24T17:46:29
16514,1150,63,Analytics,view,2023-04-01T14:06:48
16515,1544,863,Alerts,share,2025-02-13T17:51:54
16516,175,1,Analytics,view,2025-02-06T08:54:41
16517,1630,848,Analytics,create,2024-01-30T08:13:42
16518,1137,78,Reports,edit,2024-01-05T08:44:36
16519,1911,751,Reports,view,2024-11-22T08:47:05
16520,1449,541,Dashboard Builder,create,2025-01-22T07:28:50
16521,470,658,Dashboard Builder,view,2025-02-12T04:06:00
16522,220,39,Reports,view,2025-02-19T11:15:41
16523,1558,607,API,create,2025-02-19T13:48:06
16524,867,762,Analytics,view,2024-09-17T11:34:11
16525,1784,628,Analytics,share,2024-04-23T11:10:10
16526,379,338,Reports,view,2025-01-27T09:21:52
16527,534,870,Reports,view,2024-02-01T14:38:06
16528,667,887,Data Export,share,2024-10-25T16:21:18
16529,1685,474,Analytics,view,2025-01-31T07:59:07
16530,263,812,Analytics,view,2024-12-10T03:39:48
16531,1042,920,Analytics,view,2025-02-28T18:57:09
16532,1221,941,Analytics,view,2025-01-19T09:37:04
16533,287,801,Dashboard Builder,view,2023-02-13T21:24:21
16534,1781,238,Reports,create,2024-10-03T13:35:33
16535,1778,648,API,delete,2024-12-10T09:02:19
16536,780,729,Integrations,edit,2024-12-11T08:24:48
16537,1174,202,Dashboard Builder,view,2030-03-15T10:00:00
16538,920,974,Integrations,share,2024-08-12T11:02:12
16539,1489,450,Custom Fields,view,2024-08-30T10:08:20
16540,161,140,Reports,edit,2025-01-16T17:16:46
16541,1308,529,Workflow Automation,edit,2024-12-23T14:45:53
16542,1067,419,Reports,create,2024-01-15T08:03:06
16543,1514,243,Analytics,view,2024-05-16T10:37:52
16544,1238,4,Analytics,view,2025-01-29T11:01:16
16545,1534,522,Integrations,share,2024-08-30T01:57:06
16546,1585,820,Reports,view,2025-01-24T19:25:15
16547,989,750,Alerts,view,2024-10-25T14:42:17
16548,612,524,Analytics,create,2023-12-29T09:29:36
16549,72,447,Workflow Automation,edit,2025-01-14T09:20:31
16550,73,964,Integrations,edit,2024-04-05T20:25:20
16551,1639,549,Reports,view,2024-05-24T12:59:38
16552,1713,238,Custom Fields,edit,2023-06-30T10:52:52
16553,364,756,Alerts,share,2024-11-18T11:05:26
16554,48,451,Custom Fields,view,2024-09-26T13:38:34
16555,1133,832,Workflow Automation,edit,2024-03-26T09:31:34
16556,1388,725,Analytics,share,2024-12-19T17:28:16
16557,6,596,Workflow Automation,create,2024-06-12T05:00:28
16558,1989,575,Reports,create,2024-11-04T15:28:41
16559,1771,601,Custom Fields,view,2025-01-21T21:08:59
16560,1683,782,Workflow Automation,create,2024-11-07T09:40:16
16561,856,377,Data Export,create,2025-01-24T11:33:39
16562,1084,731,API,share,2025-01-17T12:14:43
16563,1498,903,Analytics,share,2025-02-26T20:11:02
16564,90,796,Integrations,create,2023-11-29T19:00:22
16565,1498,903,API,create,2025-02-27T12:04:51
16566,1961,769,Workflow Automation,view,2024-01-18T08:04:51
16567,96,670,Reports,view,2024-12-21T09:30:19
16568,537,136,Integrations,share,2025-01-23T10:52:05
16569,1111,231,API,create,2024-11-22T18:10:12
16570,1058,893,Reports,view,2025-01-29T09:40:37
16571,418,725,Dashboard Builder,edit,2030-03-15T10:00:00
16572,313,495,Data Export,view,2024-10-04T10:47:47
16573,239,194,Dashboard Builder,view,2024-11-28T02:29:18
16574,466,835,Custom Fields,share,2025-02-12T09:52:01
16575,545,288,Dashboard Builder,view,2024-11-08T14:14:43
16576,1317,10,Analytics,edit,2022-12-14T15:25:39
16577,812,897,Dashboard Builder,view,2025-02-14T14:55:17
16578,727,82,Workflow Automation,delete,2025-02-19T18:58:51
16579,1029,728,Workflow Automation,view,2024-08-21T03:36:25
16580,648,204,Workflow Automation,view,2024-09-27T09:26:09
16581,603,576,Integrations,create,2024-03-27T10:51:04
16582,1203,6,Analytics,view,2024-10-29T15:33:44
16583,926,218,Alerts,share,2023-12-27T08:41:58
16584,282,144,Custom Fields,view,2024-10-03T07:49:42
16585,689,662,Analytics,view,2023-03-15T22:54:42
16586,1249,610,Alerts,view,2024-05-31T05:13:05
16587,320,987,Reports,create,2024-05-17T10:28:38
16588,880,185,Integrations,create,2024-05-15T07:23:18
16589,119,910,Reports,view,2021-08-30T17:22:10
16590,1252,188,Reports,create,2023-12-24T10:58:41
16591,1202,258,Analytics,view,2023-11-20T09:21:11
16592,556,459,Alerts,share,2023-10-27T17:57:17
16593,1339,845,Integrations,view,2024-05-29T11:42:17
16594,1299,400,Reports,view,2025-01-22T01:45:55
16595,1359,306,Integrations,edit,2024-04-05T16:35:38
16596,44,522,Custom Fields,create,2025-02-10T08:21:58
16597,1480,564,User Management,edit,2024-11-12T07:36:11
16598,614,398,Analytics,share,2024-03-08T15:59:10
16599,290,879,API,create,2024-02-19T12:26:49
16600,768,164,Analytics,create,2025-01-09T08:37:52
16601,622,258,Dashboard Builder,share,2024-10-14T19:34:26
16602,455,614,Analytics,view,2024-11-20T07:36:28
16603,1569,199,Analytics,view,2024-07-04T06:54:42
16604,1600,172,User Management,view,2023-11-06T09:28:57
16605,1549,277,Reports,view,2024-05-02T19:06:39
16606,1463,509,Reports,view,2030-03-15T10:00:00
16607,77,329,API,view,2024-05-31T15:43:00
16608,1074,942,Workflow Automation,edit,2025-01-21T10:57:17
16609,1578,661,Dashboard Builder,view,2025-01-31T17:09:16
16610,1244,861,Reports,view,2025-01-19T13:42:42
16611,1169,299,Data Export,view,2023-10-09T22:12:59
16612,367,218,Workflow Automation,view,2025-01-31T20:10:42
16613,951,807,Analytics,view,2024-11-08T08:29:36
16614,281,427,Dashboard Builder,create,2024-11-29T13:23:36
16615,1815,747,Dashboard Builder,view,2024-07-30T13:58:32
16616,1181,255,Dashboard Builder,view,2025-01-24T12:18:08
16617,190,212,Reports,edit,2024-10-02T15:46:57
16618,1409,629,Analytics,view,2024-08-15T14:39:32
16619,1341,497,Integrations,share,2024-10-11T00:47:23
16620,1340,399,Analytics,view,2025-01-20T07:10:59
16621,1067,419,Alerts,edit,2023-10-09T23:33:32
16622,167,970,API,view,2024-11-30T09:09:09
16623,1345,62,Analytics,view,2025-01-03T10:03:50
16624,1194,254,Dashboard Builder,edit,2024-05-03T03:46:36
16625,1869,929,Workflow Automation,share,2025-02-04T15:35:41
16626,225,93,Analytics,view,2024-05-22T02:56:52
16627,265,725,Reports,view,2022-06-15T07:38:37
16628,1779,234,Integrations,edit,2024-07-15T13:48:36
16629,1330,213,Custom Fields,view,2022-10-06T17:59:46
16630,1409,629,Analytics,view,2024-08-12T14:45:02
16631,942,721,Analytics,view,2024-06-25T01:01:18
16632,614,398,Analytics,view,2024-01-23T20:34:26
16633,350,975,Integrations,edit,2024-09-25T13:53:49
16634,1124,796,API,view,2024-11-28T04:14:53
16635,895,337,User Management,view,2024-06-06T22:24:52
16636,726,74,Custom Fields,view,2025-02-20T09:41:01
16637,651,395,Dashboard Builder,create,2022-12-01T11:01:43
16638,670,242,Dashboard Builder,view,2024-06-26T08:38:49
16639,373,544,Alerts,create,2024-12-17T15:34:38
16640,1248,106,Workflow Automation,view,2025-02-14T07:38:20
16641,1248,106,API,delete,2025-02-06T11:39:31
16642,86,457,Data Export,create,2023-09-22T14:48:53
16643,1893,928,API,view,2021-03-29T15:27:27
16644,96,670,Reports,edit,2024-02-21T01:33:01
16645,184,916,Alerts,create,2024-08-16T09:31:03
16646,1898,325,Alerts,view,2024-03-22T10:38:53
16647,423,569,User Management,view,2025-01-03T13:54:23
16648,1988,700,Reports,view,2024-11-12T09:31:27
16649,1515,782,Dashboard Builder,view,2025-01-24T11:45:27
16650,78,522,User Management,create,2023-02-13T13:15:56
16651,851,878,Data Export,view,2023-08-05T09:49:26
16652,812,897,Alerts,view,2025-01-30T16:09:46
16653,1414,546,Reports,view,2022-01-22T08:00:07
16654,1370,569,Dashboard Builder,view,2024-12-18T11:10:27
16655,585,431,Reports,view,2025-01-22T16:56:20
16656,996,136,User Management,view,2024-12-20T15:47:22
16657,1437,53,Workflow Automation,create,2024-05-10T11:30:45
16658,1591,961,Integrations,share,2024-10-29T06:09:27
16659,90,796,Workflow Automation,create,2024-06-26T06:59:20
16660,954,653,Workflow Automation,share,2024-07-31T06:55:27
16661,768,164,Dashboard Builder,create,2025-01-05T19:50:41
16662,450,485,Reports,share,2025-02-28T15:00:11
16663,406,325,Custom Fields,view,2025-01-10T01:25:38
16664,1681,916,Reports,view,2025-01-19T07:46:54
16665,1613,657,Workflow Automation,create,2023-08-29T14:51:51
16666,1405,719,Analytics,view,2024-11-15T09:09:28
16667,459,959,Workflow Automation,view,2024-11-04T22:14:39
16668,120,17,User Management,share,2025-01-31T13:51:52
16669,241,569,Alerts,create,2024-12-19T08:27:44
16670,340,54,Reports,view,2024-12-19T15:54:50
16671,1236,234,Reports,view,2023-06-26T01:37:30
16672,1718,660,Dashboard Builder,view,2024-08-29T06:26:29
16673,1327,675,Custom Fields,view,2023-03-29T16:18:03
16674,770,178,Data Export,view,2024-11-27T18:36:20
16675,741,702,API,edit,2025-01-31T15:27:43
16676,1345,62,Analytics,share,2024-12-28T15:38:59
16677,1669,314,Alerts,delete,2025-02-28T06:41:20
16678,321,612,Analytics,share,2024-11-03T15:50:56
16679,1854,572,Alerts,view,2024-02-16T19:49:14
16680,1839,852,Reports,share,2024-09-14T13:26:15
16681,1429,99,Dashboard Builder,view,2021-10-14T15:49:30
16682,789,126,Dashboard Builder,view,2024-10-16T14:37:06
16683,44,522,Integrations,view,2025-02-03T21:04:06
16684,821,529,Integrations,share,2024-10-16T11:17:13
16685,1977,315,Analytics,edit,2023-10-10T07:59:50
16686,1432,461,Analytics,view,2025-02-26T10:34:30
16687,578,932,Reports,view,2024-04-15T07:27:07
16688,1506,907,Reports,share,2025-02-27T12:02:51
16689,1787,795,API,view,2024-04-19T09:21:12
16690,1100,15,Analytics,share,2024-12-04T09:23:25
16691,1921,561,Analytics,edit,2024-10-25T09:24:31
16692,1723,164,Dashboard Builder,edit,2025-01-11T17:50:30
16693,1536,863,Custom Fields,view,2024-11-20T09:44:44
16694,419,222,Dashboard Builder,view,2022-09-29T14:35:31
16695,839,653,Custom Fields,view,2023-05-29T10:58:53
16696,137,464,Integrations,edit,2025-02-21T08:25:54
16697,1561,166,Alerts,create,2023-03-31T11:04:50
16698,1635,931,Dashboard Builder,view,2024-08-27T09:21:08
16699,1754,555,Integrations,view,2024-08-28T12:46:24
16700,300,864,Reports,edit,2025-02-14T06:46:11
16701,1290,83,Dashboard Builder,view,2025-02-21T10:08:54
16702,632,71,Reports,edit,2025-02-27T18:23:45
16703,1957,641,Dashboard Builder,edit,2024-12-15T17:30:46
16704,1137,78,Dashboard Builder,create,2024-03-08T16:44:32
16705,434,387,Analytics,view,2022-10-28T12:51:59
16706,1428,948,Reports,view,2025-02-07T14:17:35
16707,992,959,Data Export,edit,2024-10-13T13:33:32
16708,118,866,Reports,delete,2023-09-05T10:27:08
16709,1748,348,Dashboard Builder,view,2025-02-16T20:49:55
16710,812,897,Reports,view,2025-02-12T10:50:05
16711,1163,905,Data Export,view,2024-12-31T09:46:28
16712,1983,987,Workflow Automation,share,2025-01-30T11:41:20
16713,136,319,Reports,view,2025-01-27T16:36:01
16714,257,911,Dashboard Builder,view,2024-12-27T22:27:03
16715,985,525,Dashboard Builder,view,2023-11-21T13:34:32
16716,81,878,Data Export,delete,2024-08-01T06:36:22
16717,1117,897,Workflow Automation,view,2024-12-27T13:22:58
16718,381,847,Dashboard Builder,create,2024-10-08T10:21:17
16719,674,189,Integrations,view,2030-03-15T10:00:00
16720,1186,551,Workflow Automation,view,2021-10-10T10:08:26
16721,972,253,Dashboard Builder,create,2024-07-26T16:31:02
16722,460,170,Custom Fields,view,2023-08-18T09:01:05
16723,1022,524,API,create,2023-08-25T10:26:27
16724,193,824,Dashboard Builder,view,2024-12-09T10:16:55
16725,1436,936,Data Export,view,2025-01-10T06:17:36
16726,1582,608,Data Export,view,2025-02-28T13:51:50
16727,900,656,Dashboard Builder,view,2021-02-05T10:20:19
16728,366,56,Dashboard Builder,view,2023-10-13T08:14:31
16729,1774,801,Reports,view,2024-06-12T08:32:43
16730,1519,822,Dashboard Builder,view,2024-11-18T15:46:22
16731,365,355,API,view,2022-01-07T14:22:24
16732,1010,634,Data Export,view,2024-11-14T17:13:14
16733,359,235,Integrations,create,2024-11-29T16:57:33
16734,694,106,Workflow Automation,edit,2023-10-23T17:07:14
16735,142,794,Analytics,view,2024-10-04T14:17:32
16736,1977,315,Data Export,view,2023-01-09T15:40:20
16737,1830,846,Reports,view,2030-03-15T10:00:00
16738,477,582,Custom Fields,view,2023-12-14T13:30:14
16739,13,926,Reports,create,2024-10-17T14:38:51
16740,1453,546,Reports,edit,2024-03-01T11:51:09
16741,435,15,Reports,create,2024-10-25T11:10:30
16742,1052,820,Analytics,create,2024-11-21T11:44:17
16743,245,182,Workflow Automation,create,2024-12-10T09:25:29
16744,1876,710,Workflow Automation,view,2025-02-14T14:10:32
16745,443,177,Reports,view,2024-01-31T07:13:06
16746,1198,581,Reports,edit,2025-02-05T14:18:35
16747,620,164,Custom Fields,view,2024-12-04T21:10:53
16748,877,31,User Management,create,2023-12-22T10:44:30
16749,287,801,Custom Fields,create,2023-04-14T10:52:52
16750,1180,750,Analytics,view,2024-07-09T16:15:07
16751,1183,142,Analytics,view,2024-08-13T13:21:29
16752,33,971,Custom Fields,create,2024-12-20T09:47:10
16753,1774,801,Analytics,view,2023-07-28T07:33:20
16754,1785,196,Reports,view,2023-11-06T15:03:53
16755,1603,30,Dashboard Builder,create,2030-03-15T10:00:00
16756,772,538,User Management,edit,2024-03-18T22:56:47
16757,481,846,Integrations,view,2021-10-15T15:03:41
16758,1320,478,Reports,view,2024-06-17T13:40:35
16759,133,810,Dashboard Builder,share,2024-07-03T11:52:46
16760,1797,13,Custom Fields,share,2025-02-13T04:43:51
16761,607,707,Analytics,share,2024-08-30T07:32:04
16762,944,886,API,view,2023-09-24T15:50:51
16763,1679,371,Custom Fields,view,2024-02-20T13:50:12
16764,1839,852,Integrations,share,2025-01-10T12:40:32
16765,304,281,API,create,2025-02-04T12:51:19
16766,1883,363,Dashboard Builder,view,2024-05-17T05:11:42
16767,1013,912,Custom Fields,edit,2025-01-24T18:02:11
16768,120,17,Analytics,create,2024-09-06T09:50:07
16769,1815,747,Alerts,share,2024-08-23T07:59:25
16770,1168,544,Workflow Automation,share,2025-02-19T12:50:26
16771,997,918,Reports,view,2024-12-19T17:53:11
16772,84,928,Custom Fields,share,2024-12-02T16:55:05
16773,863,20,Analytics,view,2025-01-14T11:00:30
16774,583,712,User Management,create,2025-01-24T19:53:44
16775,945,491,Analytics,view,2024-11-27T06:50:20
16776,1189,936,Dashboard Builder,share,2024-12-27T02:25:25
16777,1814,897,Dashboard Builder,view,2024-12-04T15:24:45
16778,659,108,Workflow Automation,view,2025-01-17T06:33:18
16779,87,425,Reports,view,2025-02-07T11:59:22
16780,1684,621,Dashboard Builder,view,2024-07-29T13:11:56
16781,1737,289,Custom Fields,view,2023-10-18T14:05:18
16782,1935,782,Dashboard Builder,create,2025-02-18T11:04:58
16783,495,863,Alerts,create,2024-02-02T09:02:54
16784,1215,458,Reports,edit,2025-01-31T14:54:08
16785,49,627,Alerts,create,2025-01-22T13:02:24
16786,728,623,Analytics,create,2023-10-09T15:04:30
16787,533,406,API,share,2024-07-05T10:39:56
16788,478,690,Dashboard Builder,view,2025-02-21T12:50:23
16789,757,296,Custom Fields,view,2023-06-26T07:53:24
16790,1597,670,Dashboard Builder,edit,2024-08-14T16:17:02
16791,1331,257,Data Export,delete,2023-03-23T16:30:07
16792,297,461,Analytics,view,2024-02-06T13:15:49
16793,720,853,Reports,create,2025-02-28T02:59:34
16794,740,464,Dashboard Builder,view,2024-10-24T07:35:35
16795,210,29,Dashboard Builder,share,2025-02-06T10:27:54
16796,1211,166,User Management,view,2021-10-08T07:47:15
16797,241,569,Dashboard Builder,create,2025-02-07T05:01:41
16798,1369,248,Workflow Automation,edit,2030-03-15T10:00:00
16799,813,729,Reports,view,2025-01-22T08:28:48
16800,98,830,Analytics,view,2024-01-03T04:56:50
16801,706,961,Dashboard Builder,view,2025-01-09T08:44:47
16802,572,99,Workflow Automation,view,2024-03-28T11:15:18
16803,730,590,Analytics,create,2025-01-26T21:54:22
16804,1488,281,Alerts,view,2024-12-13T13:31:35
16805,1042,920,Analytics,edit,2025-02-27T04:39:38
16806,1096,185,Dashboard Builder,view,2025-02-07T17:13:34
16807,1664,17,Reports,view,2024-02-29T18:30:30
16808,247,832,Workflow Automation,edit,2025-01-17T10:22:45
16809,1830,846,Custom Fields,view,2023-05-05T07:49:19
16810,1914,841,Analytics,view,2023-12-26T08:24:56
16811,1601,289,Dashboard Builder,view,2021-12-24T07:28:01
16812,453,116,Custom Fields,edit,2024-05-10T15:21:16
16813,316,278,Alerts,share,2024-06-20T07:31:02
16814,51,142,Workflow Automation,create,2024-12-27T14:46:31
16815,1916,488,Custom Fields,view,2025-01-24T15:14:20
16816,234,927,API,edit,2024-11-01T12:22:27
16817,1648,232,Data Export,edit,2025-01-26T09:33:50
16818,364,756,Workflow Automation,edit,2022-08-02T11:44:05
16819,1681,916,Integrations,view,2025-01-26T12:19:01
16820,1587,22,Integrations,view,2024-03-28T07:00:14
16821,715,689,Data Export,view,2023-08-25T08:33:45
16822,348,787,Dashboard Builder,view,2025-02-14T17:34:31
16823,1100,15,Integrations,edit,2030-03-15T10:00:00
16824,1516,788,Analytics,share,2025-01-21T19:13:54
16825,850,648,Analytics,view,2024-03-11T14:38:28
16826,544,67,Workflow Automation,edit,2024-11-23T06:09:06
16827,1446,9,Dashboard Builder,edit,2024-03-17T13:02:01
16828,429,103,Dashboard Builder,view,2023-06-29T01:32:37
16829,88,51,API,view,2025-02-08T02:17:47
16830,1023,422,Analytics,create,2025-02-07T05:50:17
16831,1051,583,Dashboard Builder,view,2024-05-06T11:12:20
16832,172,946,Dashboard Builder,view,2024-09-20T17:38:24
16833,1041,507,Analytics,edit,2024-04-25T06:52:13
16834,1310,586,Custom Fields,edit,2024-08-05T18:52:05
16835,1916,488,User Management,edit,2024-12-20T08:00:15
16836,1871,18,Analytics,delete,2024-01-30T14:24:02
16837,1889,934,Dashboard Builder,view,2024-02-13T15:29:53
16838,1052,820,Analytics,share,2025-01-16T12:17:12
16839,131,249,Reports,view,2024-09-05T08:47:00
16840,997,918,Dashboard Builder,view,2024-12-19T13:58:01
16841,516,111,Custom Fields,edit,2024-01-22T14:55:46
16842,478,690,Analytics,view,2025-02-21T08:33:42
16843,535,145,Dashboard Builder,view,2024-11-22T07:46:53
16844,1990,691,Workflow Automation,edit,2025-01-27T09:16:06
16845,1146,7,Custom Fields,view,2023-06-23T16:09:45
16846,795,447,Alerts,share,2024-11-26T09:25:07
16847,546,389,Reports,view,2024-11-02T14:56:45
16848,1638,235,Data Export,edit,2024-04-21T07:35:36
16849,1183,142,API,create,2025-01-01T10:50:49
16850,1004,231,Analytics,view,2024-10-28T10:55:52
16851,570,484,Analytics,view,2024-07-24T07:38:08
16852,1449,541,Custom Fields,edit,2025-01-29T09:09:20
16853,1552,941,Custom Fields,create,2024-08-09T18:04:14
16854,429,103,Analytics,view,2025-02-13T17:15:42
16855,539,159,Analytics,share,2024-11-28T16:25:08
16856,1186,551,Dashboard Builder,view,2024-10-29T11:40:16
16857,540,75,User Management,create,2024-11-07T15:35:54
16858,3,243,API,share,2023-10-10T15:42:52
16859,1088,493,Alerts,create,2024-12-18T08:46:44
16860,307,922,Custom Fields,create,2024-10-28T12:39:08
16861,1730,36,Workflow Automation,create,2025-01-16T15:28:45
16862,1019,486,Analytics,edit,2025-02-07T15:14:54
16863,1276,370,Dashboard Builder,create,2025-01-27T12:46:04
16864,730,590,Analytics,create,2025-02-05T16:11:38
16865,784,972,Analytics,view,2024-10-04T10:00:30
16866,485,474,Dashboard Builder,view,2024-09-20T12:11:41
16867,1640,887,Integrations,view,2024-09-27T09:03:34
16868,472,995,Data Export,view,2025-01-22T16:24:21
16869,1367,249,Reports,share,2024-10-17T14:55:53
16870,1404,104,Data Export,view,2024-12-26T08:18:57
16871,1377,788,Reports,view,2024-09-27T20:18:56
16872,1864,307,Workflow Automation,create,2024-03-01T07:20:33
16873,458,210,Dashboard Builder,view,2024-01-02T10:20:34
16874,1535,422,Reports,view,2024-10-04T01:33:17
16875,907,242,Custom Fields,view,2025-01-15T20:43:53
16876,1726,595,Analytics,edit,2023-11-27T15:57:59
16877,392,805,Dashboard Builder,view,2025-02-24T07:44:43
16878,1650,912,Reports,create,2025-01-31T07:57:07
16879,208,574,Dashboard Builder,edit,2025-01-03T08:26:58
16880,970,802,Dashboard Builder,share,2024-12-20T17:09:37
16881,630,731,Workflow Automation,view,2024-03-06T16:28:41
16882,1932,483,Analytics,view,2024-12-25T16:34:43
16883,1743,511,Custom Fields,view,2025-01-14T22:34:31
16884,450,485,Integrations,edit,2025-02-24T13:13:34
16885,264,43,Analytics,view,2024-12-17T09:21:02
16886,565,896,Workflow Automation,edit,2025-02-26T01:01:42
16887,918,5,Reports,view,2023-02-03T09:29:51
16888,132,603,Analytics,view,2024-11-08T13:23:36
16889,1148,942,API,share,2025-02-07T09:40:10
16890,124,362,Alerts,view,2025-02-12T21:23:57
16891,1208,630,Data Export,share,2025-02-07T14:56:35
16892,1838,773,Analytics,edit,2025-01-28T12:47:10
16893,1972,322,Analytics,view,2024-12-02T19:15:18
16894,955,564,Custom Fields,view,2025-01-09T08:51:36
16895,1930,22,Analytics,view,2024-03-16T22:49:41
16896,1204,699,Workflow Automation,edit,2025-01-16T10:59:34
16897,353,317,Dashboard Builder,share,2024-07-15T08:17:10
16898,116,544,Dashboard Builder,view,2025-01-31T02:10:46
16899,419,222,Dashboard Builder,view,2023-02-19T07:56:51
16900,1044,24,Reports,view,2025-01-06T12:13:16
16901,1127,663,Dashboard Builder,view,2024-09-06T10:53:20
16902,1068,634,Reports,view,2025-01-31T18:05:11
16903,1191,726,Data Export,view,2023-05-22T07:11:17
16904,420,232,Workflow Automation,view,2025-01-17T08:52:48
16905,1431,691,Alerts,view,2025-01-23T09:21:43
16906,316,278,Dashboard Builder,edit,2025-01-10T10:11:43
16907,750,945,Reports,view,2025-01-31T13:30:21
16908,1656,780,Dashboard Builder,view,2023-12-01T16:30:53
16909,237,641,Reports,view,2025-01-13T13:15:12
16910,1450,218,Dashboard Builder,view,2024-08-30T06:43:03
16911,1780,853,API,share,2025-02-06T11:33:53
16912,958,383,Analytics,view,2023-04-06T09:18:50
16913,1622,582,Workflow Automation,view,2025-01-03T15:26:39
16914,632,71,Reports,view,2025-02-27T08:13:21
16915,942,721,Dashboard Builder,view,2023-07-07T08:11:47
16916,935,238,Integrations,view,2024-08-23T10:29:35
16917,1904,223,Integrations,delete,2025-01-28T16:57:11
16918,95,340,Analytics,create,2024-09-26T13:44:50
16919,1569,199,Dashboard Builder,view,2023-10-12T15:50:49
16920,1945,652,Custom Fields,edit,2025-01-24T14:19:05
16921,1271,963,Dashboard Builder,view,2025-02-14T10:03:01
16922,835,553,Analytics,view,2024-05-10T10:42:40
16923,1618,308,API,view,2024-05-14T06:33:28
16924,313,495,Integrations,view,2024-09-12T07:07:07
16925,1761,112,Dashboard Builder,view,2025-02-14T08:25:57
16926,1192,18,Reports,view,2024-11-20T15:49:31
16927,1652,325,Custom Fields,create,2024-11-27T10:52:53
16928,555,805,API,share,2025-02-14T18:21:34
16929,1681,916,Reports,create,2025-01-24T15:38:27
16930,1680,258,Dashboard Builder,view,2024-12-25T08:36:51
16931,901,866,Reports,view,2025-01-17T05:47:53
16932,828,928,Reports,view,2025-01-01T08:32:46
16933,485,474,Analytics,view,2023-11-15T13:05:02
16934,1788,991,Dashboard Builder,edit,2025-01-30T08:44:32
16935,225,93,Analytics,view,2024-06-29T07:48:38
16936,1526,697,Analytics,create,2024-12-27T17:38:34
16937,997,918,Reports,view,2024-12-19T13:15:17
16938,560,395,Analytics,view,2024-08-30T12:28:17
16939,1866,907,Reports,create,2025-02-10T06:24:55
16940,131,249,API,edit,2025-01-19T08:58:32
16941,902,772,Custom Fields,view,2021-08-27T14:19:20
16942,641,550,Alerts,view,2025-02-28T12:59:48
16943,1678,797,Reports,view,2024-10-07T16:21:19
16944,477,582,Alerts,view,2025-01-10T19:05:18
16945,778,625,Dashboard Builder,edit,2025-02-21T17:12:44
16946,715,689,Data Export,create,2023-09-19T09:01:05
16947,1267,665,Reports,view,2024-09-09T14:50:53
16948,1137,78,Data Export,edit,2024-05-08T02:52:22
16949,1300,705,Analytics,edit,2025-01-15T08:02:18
16950,1984,692,Reports,view,2024-11-14T08:09:27
16951,162,24,Reports,view,2025-02-20T06:19:47
16952,1830,846,Dashboard Builder,view,2024-06-26T16:17:39
16953,808,771,API,create,2024-07-06T05:41:02
16954,1672,820,Dashboard Builder,view,2024-12-09T08:25:12
16955,1065,603,Analytics,delete,2024-12-06T09:25:09
16956,1387,188,Reports,view,2024-12-16T12:36:34
16957,820,822,Analytics,edit,2025-01-10T12:12:31
16958,1410,551,Analytics,view,2023-04-04T08:31:10
16959,1824,128,Dashboard Builder,view,2024-12-30T14:35:52
16960,925,282,Data Export,view,2024-10-08T06:03:23
16961,389,335,API,create,2024-07-22T15:07:41
16962,471,678,Workflow Automation,share,2025-01-29T12:24:35
16963,1155,93,Reports,edit,2023-09-25T07:11:46
16964,182,953,Workflow Automation,edit,2024-05-03T16:48:25
16965,1870,587,Reports,create,2024-10-30T19:53:17
16966,1005,699,Reports,edit,2025-02-14T18:40:54
16967,892,82,Workflow Automation,delete,2025-02-14T08:32:41
16968,672,730,Reports,edit,2023-08-17T15:02:39
